,Name,Comment,Time,Likes,Reply Count
182,Celia Oliveira,"Conhecido no mundo inteiro ,essa é a verdade estou aqui do outro lado do oceano e estou por dentro dessa história.",2022-03-24T15:30:46Z,1,0
183,Diego Santos,"O cara tem uma oratória muito boa, já pode vender cursos de como conquistar mulheres casadas .  🤣🤣🤣🤣",2022-03-24T15:30:45Z,1,0
184,Maurício P. Alvim,"Estão de sacanagem é? Queria vêr quem defende o coitadinho ai, pegar ele com sua mulher no carro, se coloquem no lugar do marido antes de falar merda.",2022-03-24T15:30:44Z,0,0
185,Sandraalbergaria620@gmail.com Albergaria,Admirável a desinvoltura e muito inteligente.  Fala muito bem. Tem um conhecimento e uma desinvoltura nas palavras. Deus te abençoe graciosamente sua vida .,2022-03-24T15:30:42Z,0,0
186,Claudia Machado,"Aquele vídeo era ele mesmo, nada de carro vermelho não",2022-03-24T15:30:40Z,0,0
187,Andro,"Quem tá com pena, leva pra casa kkkkkkkkkkkk",2022-03-24T15:30:40Z,0,0
188,Flavio Batista,"Desculpe, mas esse cara se mostrou um verdadeiro mal caráter, o pior é dar palco pra esse showzinho. Esse mundo tá perdido",2022-03-24T15:30:40Z,0,0
189,Mitologia BXD Records,Se expressa muito bem👏🏾,2022-03-24T15:30:39Z,1,0
190,J.T. C.B.,"Os homens (marido e amante) se degladiam, mas ambos defendem e endeusam a mulher que claramente é a maior responsável pelo ocorrido. Talvez isso explique a situação precária e desvalorizada em que atualmente ambos se encontram.",2022-03-24T15:30:34Z,1,0
191,Lidia mara Cobo,"Ele precisa de uma oportunidade, é  inteligente fala muito bem , estou impressionada kkkkk",2022-03-24T15:30:33Z,0,0
192,Denise Coelho de Souza,"Falou, falou e não falou nada.",2022-03-24T15:30:30Z,0,0
193,Diego Nóbrega,1 minuto de silêncio foi foda! kkkkkkkkkkkkkkk,2022-03-24T15:30:29Z,0,0
194,zumba Ellen Gray,Adorei a entrevista ele fala muito bem e acredito totalmente na sua versão,2022-03-24T15:30:22Z,2,0
195,André coraçao valente!,Maior símbolo da masculinidade brasileira de 2022 mito provavelmente  será concorrente do kid bengala nos filmes para maiores de 18 anos,2022-03-24T15:30:16Z,0,0
196,Elvis Figueiredo,"As pancadas na cabeça foram tão fortes, que ele não está assimilando cor do carro, local, a violação que sofreu ✨ ele lembra dos momentos marcantes, mas dos detalhes ele tá todo confuso",2022-03-24T15:30:15Z,0,0
197,Renan Lima TV,Meteu 1 minuto de silêncio 😂😂😂😂,2022-03-24T15:30:14Z,0,0
198,Jonas Marques,"Mano, o cara usou FRONDOSIDADE no discurso dele. Sei nem que porrah é essa! Mendigo foda kkkk que incrível esse episódio do Brasil",2022-03-24T15:30:13Z,0,0
199,Francisco Chagas,Da maneira como ele relata. A insistência dela. É msm difícil de resistir.🙏,2022-03-24T15:30:13Z,0,0
200,Laio Simões,"Como esses repórteres nao riram disso, pqp, não me segurei não",2022-03-24T15:30:13Z,0,0
201,Paulo Roberto,Ele se expressa muito bem. Quando vi o caso na televisão foi o que pensei sobre o motivo da mulher ter ficado interessado no rapaz.,2022-03-24T15:30:11Z,0,0
202,Ana Karolina Tomé,Difícil é segurar o riso. Misericórdia Deus,2022-03-24T15:30:09Z,0,0
203,ADRIANA CANDIDO DE MEDEIROS,Ele é tão doido qto a mulher!!😳,2022-03-24T15:30:09Z,0,0
204,Web Costa,"mano, é só investigar a fundo, aposto que isso tudo era uma espécie de fetiche daquele casal, toda aquela cena, só reparar na história do morador de rua, parece que o marido já tava conformado e ciente, tanto que deixou o morador ir embora e ficou calado com a mulher",2022-03-24T15:30:06Z,1,0
205,O Top dos Cortes - Podcast e Entrevistas,"Resumindo.... O Marido Bombadão não Dava no Couro nem tinha Carinho com a Mulher! E o Morador de Rua, que se Expressa Muito bem, tem Lábia e jeito poético/galanteador pra Satisfazer a Mulher Fogosa kkkkkkkkkkk  Não deu outra... kkkk  Tchaca Tchaca na BuTchaca",2022-03-24T15:30:05Z,0,0
206,Rafinha K6,"Alguém conseguiu ler os lábios dele na hora do piiiiiiii durante o sexo kkk
Fiquei curioso. Queria saber o q ele disse",2022-03-24T15:30:04Z,0,0
207,nathany Azevedo,13:50 é oque todo mundo quer saber ✌🏼😌,2022-03-24T15:30:02Z,0,0
208,messias moraes,"Rapaz, deixa pra lá o que eu penso... Kkkkkkk",2022-03-24T15:30:02Z,0,0
209,Lua Lual,Tendi nada carro vermelho!?,2022-03-24T15:30:02Z,0,0
210,Etelvina Sena,Cada pedaço da entrevista eu riu demais ele poético kkkkk,2022-03-24T15:30:01Z,0,0
211,Paula Vieira,"Acho que ele merece uma bolsa de estudo,pois ele é bem articulado. Parabéns ao Givaldo.",2022-03-24T15:30:00Z,0,0
212,Maikão,"Enfim o Brasil, a mulher trai o marido, o cara sai como errado o mendingo vira herói, e de quebra ainda vira o rei da mulherada.",2022-03-24T15:29:59Z,0,0
213,miannevideos,"Ninguém tá se perguntando quando ele diz q tava num carro vermelho e o da filmagem é branco? 🤔 Quer dizer que não foi a primeira vez? Ou entendi errado? 🤔 Alguém desvenda esse mistério, por favor! 😅",2022-03-24T15:29:59Z,0,0
214,Me Sujei! (BACKUP),O cara ta xonaaaado na muié!!!,2022-03-24T15:29:58Z,0,0
215,Jaqueline Lima,Ele tem problema psicológico...,2022-03-24T15:29:57Z,0,0
216,NJ Edits,Se ele disse que não é ele nas filmagens que sairam nas reportagens então quem era? Sera q a mulher do corno realmente tinha tesao em mendigos?,2022-03-24T15:29:56Z,0,0
217,Vildes To Tonasso,"Ele é muito inteligente, tem uma grande capacidade prescisa  que alguém de uma mão pra ele DEUS abençoe sempre este homem 🙏🙏",2022-03-24T15:29:54Z,0,0
218,Jp,ESPERANDO O CASIMIRO REAGIR 🙏🏾,2022-03-24T15:29:54Z,0,0
219,Douglas Kao,"Porra, certas frases dele vai cair no próximo vestibular na parte da literatura, certeza!! Estudem hein galera!! Esquece Fernando Pessoa e se concentrem novo autor romancista , Givaldo Alves 2022.",2022-03-24T15:29:48Z,0,0
220,Raquel Soti,"Mais inteligente, educado e de melhor oratória que muitos políticos, que ele receba uma oportunidade para mudar sua situação",2022-03-24T15:29:48Z,0,0
221,Diego Dias,Um poeta,2022-03-24T15:29:46Z,0,0
222,Elaine Castro,"Ele falou td. "" eu sou a única vítima de td isso"". Deus o abençoe e restaure a vida dele. 👏👏🙌",2022-03-24T15:29:43Z,0,0
223,LIPE E DAVI,Aff,2022-03-24T15:29:43Z,0,0
224,Luciano gloria,Se fosse na china seria executado cuidado do filho dela fica transtornado e povo filho diabo apoia isso por isso china fará justiça com brasil,2022-03-24T15:29:39Z,0,0
225,Cante e adore,"97 mil views, 7 horas após a postagem
421 mil views após 10 h.
*A entrevista de ano, Brasil!*",2022-03-24T15:29:39Z,0,0
226,Rogerio,BOLSONARO???? JA GOSTEI DESSE CARA..  TMJ,2022-03-24T15:29:34Z,0,0
227,alan pedroso,Parabéns está pronto para ser o mais novo político do Brasil,2022-03-24T15:29:33Z,0,0
228,Israel Carolino,"Esse moço é um homem que fala bem como a maioria das pessoas que vivem nas ruas, pois o argumento é tudo que eles tem pra garantir sua sobrevivência, e agora está apaixonado pela moça",2022-03-24T15:29:30Z,0,0
229,Menezes Alex,Rapaz ! Esse cara já era um mito! Por ter a chance que teve! Agora fala que vai votar no MITO! Ai foi D+! kkkkkkkkkk,2022-03-24T15:29:27Z,0,0
230,L.C Teófilo,O que vai aparecer de mulher atrás dele pra trepar não vai estar escrito rss,2022-03-24T15:29:23Z,0,0
231,Lucas Felipe,Resumindo cara pegou foi chifre mesmo kkk,2022-03-24T15:29:23Z,0,0
232,Lu Prado,"Nunca perca a fé. Ele em condiçao de rua, Apareceu uma mulher que o aceitou, agora o cara é famoso e com ceteza abrirá mais portas e oportunidades de melhora.",2022-03-24T15:29:22Z,2,0
233,laudiceia Ferreira,"Se não entenderam , sinceramente não irão entender mais .",2022-03-24T15:29:22Z,0,0
234,Glória Bezerra,Gente eu tô passada!!!,2022-03-24T15:29:22Z,0,0
235,nt silva,"Cara inteligente demais, so uma curiosidade ele falou que não era ele caido no chão e o carro era vermelho ???",2022-03-24T15:29:20Z,0,0
236,Zilneide Ribeiro,"Sim Alex, concordo com você. Esse cara me surpreendeu. Deu uma de filósofo,  também um pensador esclarecido,  e até 
poeta, além de demonstrar uma grande sensibilidade diante dos dramas cotidianos e traumáticos para alguns, que por várias circunstâncias se deixam navegar por caminhos diferentes e sinuosos, como nos parece ter acontecido com ele.",2022-03-24T15:29:15Z,0,0
237,CLAUDOMAU,Muito inteligente e articulado só não sabe votar,2022-03-24T15:29:13Z,0,0
238,Guilherme Luis,Parei de ouvir quando elogiou o presidente Bolsonaro.,2022-03-24T15:29:12Z,0,0
239,Maria Vitória,ele tomou banho pessoal,2022-03-24T15:29:11Z,0,0
240,Geysa Andrade,"Impressionante com lucidez e com o português perfeito deste homem. 
Tomara Deus que ele consiga uma oportunidade de mudança de vida.",2022-03-24T15:29:10Z,0,0
241,Cristiano Da Silva Rodrigues Rodrigues,Talarico... tô fora kkkkkk.,2022-03-24T15:29:10Z,0,0
242,gesan silva,Se essa moda pega vou virar morador  de rua 🤣🤣🤣,2022-03-24T15:29:09Z,0,0
243,Mariana Andrade,Ele começa a falar do fato em si aos 13:00,2022-03-24T15:29:08Z,0,0
244,Fabio Benichio,Fumaça da queima daquele amor🤣🤣🤣🤣🤣🤣🤣🤣🤣,2022-03-24T15:29:05Z,0,0
245,Sandra Regina,Amantes isso e já faz tempo,2022-03-24T15:29:03Z,0,0
246,Andreia Tl,Áudio péssimo,2022-03-24T15:28:59Z,0,0
247,O Ruim de Holy Hendy,Esse cara com certeza é mais inteligente que o Corno.,2022-03-24T15:28:58Z,0,0
248,JEFF SAY,"O cara que foi traído é o vilão da estória,jajaj tá comendo na casa da primeira “dama”a convite  do tal mito,falando em deus,Apanhou Pouco??...",2022-03-24T15:28:55Z,0,0
249,marcothyz,INCRIVEL ver a galera dos comentários CAINDO EM PAPINHO DE MENDIGO KKKKKKKKKKKKKKKKKKK,2022-03-24T15:28:54Z,0,0
250,Lá Família Alpha,Da uma música,2022-03-24T15:28:54Z,0,0
251,Carlos Antunes,Se esse for morador de rua eu sou o papa,2022-03-24T15:28:50Z,0,0
252,Rodrigo K,"Verdades que doem, esse mendigo 10minutos com qualquer mulher e ela tá tirando a calcinha rs,  romântico inteligente respeita a mulher, e bom de lábia",2022-03-24T15:28:49Z,0,0
253,kesia melo,Muito boa essa entrevista! Que bom q deram a ele o direito a sua versão!,2022-03-24T15:28:45Z,1,0
254,carlos fernandes,"Lendo os comentários se constata q vcs são extremamente burros, se esse papinho furado enganou vcs,  são burros msm, nao à toa votarão no lula",2022-03-24T15:28:42Z,0,0
255,Andrew,"A pergunta è Cade o video do carro vermelho, o verdadeiro segundo o autor 🧐",2022-03-24T15:28:41Z,0,0
256,Paloma Garcia,tive q aguentar o video. fala demais 😰,2022-03-24T15:28:41Z,0,0
257,Sara Araújo,Chocada,2022-03-24T15:28:40Z,0,0
258,THETA Boy,Todos agora procurando agora as crentes de r.a.b.o quente!,2022-03-24T15:28:36Z,0,0
259,raquel souza,O áudio da entrevista ta bem ruim,2022-03-24T15:28:32Z,0,0
260,Ivania Dos Santos,Desejei tanto escutar a versão dele.,2022-03-24T15:28:29Z,0,0
261,Francisco maximiano,Parabéns a entrevista foi show mim escrevi,2022-03-24T15:28:28Z,0,0
262,guilherme chagas,Já ganhou meu respeito 🇧🇷🇧🇷🇧🇷,2022-03-24T15:28:28Z,0,0
263,Nachy Melo,Kkkkkkk um minuto de silêncio… eu ri 🙊🙉,2022-03-24T15:28:26Z,0,0
264,Jonas Rodryggues - Tutoriais,"Resumindo... O cara já tem uma lábia grande, aí encontra uma pessoa ""caridosa"" pronta para ""ajudar"".  Só poderia dar nisso mesmo. Rsrsrs",2022-03-24T15:28:25Z,0,0
265,LH ExternaMente,"Comentários, comentem seus malditos 😈👹",2022-03-24T15:28:25Z,0,0
266,Josè Edenilson Carvalho,Vem aí  Nova série da Netflix.,2022-03-24T15:28:24Z,0,0
267,Sabrina Alvarenga,Socorro 🤣🤣🤣🤣🤣🤣,2022-03-24T15:28:20Z,0,0
268,Cinho Cardoso,O cara é doido e a mulher maluca .,2022-03-24T15:28:17Z,0,0
269,Gabriel Toledo,Comedor,2022-03-24T15:28:15Z,0,0
270,lala silvia,"Gente do céu,como ele se comunica bem😳😬",2022-03-24T15:28:14Z,0,0
271,Gabriela Novais,Genteee tem mto piiiii kkkkk a maneira q ele fala da moça é de uma forma carinhosa pelo q vi na entrevista kkkk ele se expressa mto bem,2022-03-24T15:28:13Z,0,0
272,Adriano Leal,Me cheira chifre trocado...a mina saiu puta e deu pro primeiro que ela viu por vingança...o Gil estava no lugar certo na hora certa.,2022-03-24T15:28:13Z,0,0
273,Kannário,Mendigo sofista demais. Parece político! Essa lábia aí é de malandro!,2022-03-24T15:28:13Z,0,0
274,Morena música,"Ela têm uma voz doce envolvente, pele macia e quente.
Esse poema dá uma música viu.",2022-03-24T15:28:13Z,0,0
275,Candy Cigarrete,"24:44 a 24:51  O ápice de todo “Romantismo” da entrevista! 
HOMENS, APRENDAM! NEM SÓ DE MÚSCULOS SE VIVE UMA MULHER... ❤️❤️❤️",2022-03-24T15:28:11Z,12,0
276,Leandro Matos,Poderia ser um coach picareta da Internet.,2022-03-24T15:28:09Z,1,0
277,Fábio Rogério Barbosa de Sousa,Morador de rua o caralho!,2022-03-24T15:28:07Z,0,0
278,Wilians Souza,"""Uma mao no membro e outra no carinho""😂😂😂",2022-03-24T15:28:03Z,0,0
279,Amanda Nunes,"Algo que me deixou intrigada: ele é extremamente dominador. Em condição de entrevistado, faz um domínio da entrevista de forma que tudo é falado ""como"" e ""quando"" ele quer. Bom levar isso em consideração!",2022-03-24T15:28:01Z,18,5
280,kleber silva,Creio que ele quis deixar bem claro oque aconteceu para não ter em hipótese nenhuma alguém mudar a versão.   Aproveitou cada minuto para ter voz e agradecer quem passou pela sua vida.,2022-03-24T15:34:06Z,0,
281,Glauber Ribeiro,@Esther Ribeiro Quais?,2022-03-24T15:33:52Z,0,
282,Felipe Souza,@Alex Rocha esse mendigo sei não em,2022-03-24T15:33:02Z,0,
283,Esther Ribeiro,Ele tem umas atitudes de psicopata.,2022-03-24T15:32:51Z,0,
284,Alex Rocha,"Ele é extremamente inteligente e tem.um script muito bem montado! Desconsiderou diversas partes do ocorrido. Ex: como se conheceram, tanto a mulher como a sogra. Também não acreditei na hora que ele falou que salvou uma mulher e etc... Tudo bem treinado",2022-03-24T15:31:09Z,1,
285,Ana Velleida,Parece culto.....o carro na frente do boi kaaa,2022-03-24T15:27:59Z,0,0
286,tania Elidia,"boa tarde! prestei atenção nesse vídeo.   gente ajudem esse homem , ele é vítima da sociedade .  se expressa muito bem, olhar de pureza , acredito nele em tudo que ele falou   espero que encontre alguém para arrumar o emprego pra ele..",2022-03-24T15:27:59Z,0,0
287,Bell Albani Bell,"Iiiishh…🤫 Silêncio! O mestre está falando …😌 hahahahaha🤣🤣
“Se você nunca calou um homem, agora você me calou” “ se você me quer “ “ uma mão no volante a outra no carinho” 
Tem muito homem que precisa ter umas aulinhas com o Gilvaldo!! 
Essa entrevista explica muita coisa …
#ôhlokobicho",2022-03-24T15:27:57Z,0,0
288,Satan Himself,"Shakespeare nasceu novamente, e ele é baiano porra. Um salve a todos os baianos, tmj",2022-03-24T15:27:56Z,0,0
289,Andrei NP,"Muito conversador esse cara, colocou o marido como bandido e inocentou a mulher, o verdadeiro bandido aí é ela, o marido é vítima",2022-03-24T15:27:50Z,3,0
290,Maria Do Socorro Dias Goncalves,Um homem desse na rua.E o canalha do Mamãe  Falei aí solto.,2022-03-24T15:27:49Z,0,0
291,Lorena Medeiros,Espero que ele consiga uma oportunidade pra ter uma vida digna.,2022-03-24T15:27:46Z,0,0
292,Jenefer Madeira,Esse ai tem é lábia!,2022-03-24T15:27:45Z,0,0
293,blackhawckuh60,Se não fosse o corno seria só prazer. Vida longa Givaldo,2022-03-24T15:27:44Z,0,0
294,Alda Melo,Tô impressionada como ele é articulado fala bem...ainda faz narrativa de amor poética...🤣,2022-03-24T15:27:41Z,0,0
295,jaize costa,"Esse homem tem problema psicológico gente,por conta disso ele é  morador de rua, tem juízo não,Jesus 🤣🤣🤣🤣",2022-03-24T15:27:40Z,0,0
296,india manauara,Estou impressionada com essa história toda!,2022-03-24T15:27:39Z,0,0
297,Arthur S.,"E o corno lá achando que foi surto psicótico da sua querida amada. Vai, bobo!",2022-03-24T15:27:36Z,3,1
298,thiagosethx,"isso que é fod...
mano, pq as pessoas traem?
n é mais fácil terminar? :/",2022-03-24T15:29:27Z,0,
299,Sheila Soares,"Caraca, tô impressionada com a capacidade de oratória dele. Raciocínio muito bem organizado.",2022-03-24T15:27:36Z,0,0
300,LUANA TAMIRES AQUI TUDO TEM,"Esse cara tem um papo de abaixar avião, 👏👏👏",2022-03-24T15:27:35Z,0,0
301,Fran de Cerqueira,Tomara que alguém dê uma oportunidade de emprego pra ele 🙏,2022-03-24T15:27:34Z,2,0
302,Rafaela Yang,Queria ser inteligente assim kkkkkkjj,2022-03-24T15:27:33Z,0,0
303,Renilsom Oliveira,O cara xonou na mentirinha kkkkk voz doce e suave kkkkkkkkkkkk,2022-03-24T15:27:32Z,0,0
304,Tio Kyoro,Cade os lixos q falam q o personal é um homem de boa indole e guerreiro ? So espancou um mendigo lixos,2022-03-24T15:27:31Z,0,0
305,ROSE ZERBINI ZERBINI🌹,"A única coisa que que ele foi infeliz, foi ter votado na mundiça do presidente 👊😄",2022-03-24T15:27:26Z,0,0
306,Range Eduardo,Desse jeito,2022-03-24T15:27:24Z,0,0
307,Thalia Santola,o oclinhos kkk,2022-03-24T15:27:23Z,0,0
308,Alexandre Caminha,PQP Brasil no fundo do poço!,2022-03-24T15:27:21Z,1,0
309,Auro Braga,A lucidez politica do mendigo QUEIMA os neurônios da esquerda pão com salame e FRITA os da esquerda caviar.,2022-03-24T15:27:21Z,0,0
310,Caio Felipe Araújo,Ele tem técnicas para Hipnotizar as mulheres. A primeira mulher da auto escola já tava doida pra dar pra ele. Você que tem mulher tome cuidado para que elas passem bem longe dele. Kkkk,2022-03-24T15:27:19Z,0,0
311,Mar de Imóveis,Vai virar político,2022-03-24T15:27:19Z,1,0
312,Vera Vasconcelos,Eleitor do bolsonaro topado 😍,2022-03-24T15:27:19Z,1,0
313,Diogo Oliveira,"Alguém tem a versão sem ""pi'?",2022-03-24T15:27:18Z,0,0
314,Lucas Meitta,Quem tem lábia é ele 👏🏾👏🏾,2022-03-24T15:27:13Z,0,0
315,tio Alencar,O cara falou mais do sexo no carro do que o primeiro contato com a moça,2022-03-24T15:27:13Z,0,0
316,Discordo,"Leu tanto. se diz que aprendeu tanto a tal literatura, e ainda não aprendeu que tocar em alguém comprometido é um ato sujo, imoral e torpe, independente de terno e trapos o respeito respeito é global e deve ser cobrado. ele não enxergou os próprios erros em equivalência.",2022-03-24T15:27:13Z,1,1
317,Thauane Melo,"Pelo depoimento dele, momento nenhuma ela falou que era casada",2022-03-24T15:30:43Z,0,
318,wellington epifanio wellington,O que te. Haver a guerra com ele ter co.ido uma vaca de tro do carro,2022-03-24T15:27:12Z,0,0
319,𝗣𝗮𝘂𝗹𝗼,IMAGINA O PERSONAL TRAINER OUVINDO ISSO PQP KKKKKKKKKKKKKKKKK 16:21,2022-03-24T15:27:10Z,1,0
320,Henrique$ Nose,Bugou tudo 😂,2022-03-24T15:27:07Z,0,0
321,BRUNNA DIAS,"Socorro, ele é detalhista! 
ELE :"" abra aspas, parabéns pelo que ela é... fecha aspas""",2022-03-24T15:27:03Z,0,0
322,Edson gonçalves,O homem é um poeta.,2022-03-24T15:27:03Z,0,0
323,Fernanda,Os caras segurando o riso,2022-03-24T15:27:03Z,0,0
324,Mauricio Menezes,O morador de rua fala melhor q Bolsonaro,2022-03-24T15:27:01Z,0,0
325,César Transcendente,Kkkkkkkkkkkkkkkkkkkkkkk,2022-03-24T15:27:01Z,0,0
326,canal do Robson,Lix9,2022-03-24T15:26:56Z,1,0
327,Foco Força & Fé,Gente e essa história de carro vermelho? Nas imagens não é branco? Quem está mentindo?,2022-03-24T15:26:55Z,1,1
328,Vinícius Rodrigo Gonzalez,"Acho que eles saíram mais de uma vez, pelo que li",2022-03-24T15:28:56Z,0,
329,Jamylle Maysa,A oratória de bilhões.,2022-03-24T15:26:55Z,0,0
330,EVANDER,Cadê o Leo Dias? Ah ele não é blogueirinho,2022-03-24T15:26:53Z,0,0
